Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
HP_HIP_SUBLUXATION	0.44756421795606555	1.39517510483876	0.16296304232471615	1.0	0.5989011008408603	13	DHCR7,LMNB2,SLC35A2,IFIH1,PLOD1,NFIX,DDR2
GOCC_MICROFIBRIL	-0.48962890131262077	-1.395091661235968	0.1629882004535248	1.0	0.5989011008408603	12	THSD4,ADAMTSL5,MFAP1
GOMF_CCR5_CHEMOKINE_RECEPTOR_BINDING	0.5704839536991546	1.394827319097649	0.1630679185727706	1.0	0.5990441520956182	7	CCL4,CCL5,STAT1,CCL3
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	-0.386866315781213	-1.3943752008109964	0.1632043328156656	1.0	0.5991718965709911	26	MGLL,LIPE,SORL1,PLIN5,PNLIPRP2,GPIHBP1,PNPLA4,PNPLA2
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	-0.5506688962862838	-1.394311728425924	0.16322349074567022	1.0	0.5991718965709911	9	CACNA1D,KCNJ3
HP_MIOSIS	-0.5506679822075603	-1.3943064614449145	0.16322508055971507	1.0	0.5991718965709911	9	HHAT,PEX7,DNMBP
HP_PERIORBITAL_EDEMA	0.2617887055182648	1.3941647235588928	0.1632678678748467	1.0	0.5991792042673347	98	NUP37,NUP93,POMP,NCF1,DNMT3B,PSMB9,COL4A3,PSMB4,LIMK1,RFC2,CTLA4,ACTN4,SPTBN1,BAZ1B,CLDN4,PTPN22,ACTB,PIK3CD,SHANK3,PLCE1,NUP205,GNPTAB,NUP85,KIF1A,CAMTA1,PSPH,FRMD4A,FOXG1,CLIP2,MYO1E,ANLN,SLC35C1,NUP160
GOBP_HISTONE_ARGININE_METHYLATION	0.5302367443184985	1.3940043590215492	0.16331628833119893	1.0	0.5992071762978564	9	PRMT1,CARM1,PRMT2
HP_FOCAL_AUTONOMIC_SEIZURE	0.5928162406724026	1.393133999188267	0.16357927356259916	1.0	0.5998897814271812	6	
HP_AUTOPHAGIC_VACUOLES	0.5701399455615237	1.393079738871208	0.16359567925584528	1.0	0.5998897814271812	7	LRP12,CRYAB,ACTN2
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	0.335852738706915	1.3929557821743774	0.1636331624131251	1.0	0.5998897814271812	34	HLA-DQA1,CTSS,TAP1,HLA-DMB,HLA-DQB2,FCER1G,DNM2,HLA-DRB1,CD74,HLA-F,FCGR2B,HLA-A,HLA-DOB,HLA-DPA1,HLA-DQA2,LGMN,HLA-DRB5,CLEC4A,B2M,HLA-DQB1,IFI30,HLA-E
HP_PRECOCIOUS_PUBERTY_IN_FEMALES	-0.5879747217127944	-1.3928342757538452	0.163669910915472	1.0	0.5998897814271812	7	PPARG,CAV1,FOS,ALMS1,CYP17A1,BSCL2
HP_EMG_NEUROPATHIC_CHANGES	-0.33682293253294204	-1.3926248756415252	0.16373325665479666	1.0	0.5998897814271812	47	GJB1,ATP7A,DCAF8,ASAH1,TBCK,TPP1,ANO5,HSPB1,HSPB8,LDB3,FBXO38,GDAP1,ERGIC1,SPG11
GOMF_TOLL_LIKE_RECEPTOR_BINDING	0.4471361401263557	1.3923581781431356	0.16381396220714084	1.0	0.5998897814271812	13	TLR2,DAB2IP,TLR1,TLR6,S100A8,UNC93B1,MYD88,LY96,S100A9
HP_SPASTIC_ATAXIA	0.4221065033345241	1.3923291427685616	0.1638227504352625	1.0	0.5998897814271812	15	MTPAP,SACS,SPG7,MARS2,MMADHC,AFG3L2,TUBB3,KIF1C
HP_ABNORMALLY_FOLDED_HELIX	0.29557228702726884	1.3923081828443138	0.16382909466224715	1.0	0.5998897814271812	58	GNAI3,BCL11A,ZNF462,PPP1CB,SLC6A8,PLCB4,FANCB,CHD7,HIRA,NAA10,ACTB,RECQL4
GOCC_TRANSCRIPTION_EXPORT_COMPLEX	0.5698846455370045	1.3917828087141135	0.1639881773259666	1.0	0.6001898563364401	7	THOC3,THOC7,SARNP,THOC5,THOC2,THOC6
HP_ABNORMAL_CRANIAL_NERVE_PHYSIOLOGY	0.2209981606667465	1.3917381304533158	0.16400171121843998	1.0	0.6001898563364401	281	TNFRSF11A,CNKSR2,PRNP,CRYAB,CLCN4,DNA2,PAK3,SKI,ZNF711,PTCHD1,UPF3B,BIN1,TERT,FANCB,ZC4H2,RPS6KA3,TFG,PUF60,CTLA4,SHMT2,XRCC2,HMBS,PTPN22,MAD2L2,TUBB3,FANCE,SMO,RFWD3,TUBB6,VCP,MPZ,IL12A,CCR1,FANCC,RAD51,UBE2T,BMS1,GAN,SH3TC2,LRP12,ACSL4,FTSJ1,MTMR2,FANCD2,RYR1,SMARCB1,FANCA,SPEG,PTDSS1,CHD7,DKK1,HLA-B,DMD,IDH2,NF2
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	-0.22987989283584345	-1.3916327349096171	0.16403364086161032	1.0	0.6001898563364401	378	DCN,TPSAB1,SULF1,SERPINB6,CRELD1,HTRA1,COL8A2,ANXA6,CBLN1,ANGPT4,SRPX2,CTSF,PLAT,HPX,CBLN4,AGT,POSTN,MEGF9,PCSK6,MMRN1,PODN,TGFB3,LRRC15,COL4A6,NPPA,COL1A2,SPARC,SERPINC1,COL14A1,PRTN3,ASPN,ANG,BCAM,SPARCL1,GPC3,GDF15,SERPINA3,COL17A1,ECM1,COL1A1,CPA3,CCDC80,AMBP,CILP,MST1,COMP,C17orf58,USH2A,MMRN2,COL6A3,CTSG,OMD,EYS,CD151,THBS2,F13A1,AEBP1,SERPINB1,LTBP3,ADIPOQ,VWA2,TNXB,COL24A1,CXCL12,COLQ,NTN4,ITIH4,CDON,TIMP3,TGFB1,SERPINA5,COL11A1,MFAP5,COL10A1,ADAMTS8,ADAMTS15,ADAMTS20,FGF10,EDIL3,ELANE,LTBP2,VCAN,LAMB2,LOXL1,SFRP2,FMOD,OGN,IGFBP7,SMOC2,IMPG1,LUM,ECM2,CLEC14A,MMP28,CMA1,TGFB1I1,TNN,F7,THSD4,GPC4,LAMA2,COL5A2,FBN1,TECTA,THBS1,NID1,GPC1,THBS4,A1BG,MFAP4,NPNT,FN1,TPSB2,MATN3,FCN2,CHADL,ABI3BP,COL3A1,SSC5D,MMP23B,ANGPTL1,LAMA3,CLEC3B,SEMA3B,COL4A5
HP_ABNORMAL_METACARPAL_MORPHOLOGY	0.23623797616093278	1.3914271717336053	0.1640959298249136	1.0	0.6002682244927786	145	ZIC1,CHST3,FERMT1,PTCH1,GALNS,EXT2,POR,RPS6KA3,GNAS,COL9A3,COG4,RECQL4,LBR,EXT1,PQBP1,COL11A2,GDF5,RIPK4,FLNA,FGF9,FANCD2,VAC14,NONO,SMOC1,DONSON,BMP2,DNMT3A
HP_NEOPLASM_OF_THE_STOMACH	0.2802365789871631	1.3911650991272229	0.16417536789859932	1.0	0.6004092700016753	77	RPS20,ACD,SRC,PTCH1,AURKA,TERT,MUTYH,KIT,TRIP13,BUB1,CEP57,RAD54B,CDK4,CDKN2A,BAX,BUB1B,BLM,CHEK2,MSH6,MSH2
HP_GENERALIZED_HYPERREFLEXIA	0.5296839732041211	1.3909744418030154	0.16423317714864272	1.0	0.600471165741129	9	SLC2A1,SPG7,ABCD1
GOBP_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	0.5696439639946695	1.3905601475635851	0.16435884825970382	1.0	0.6007810862096241	7	BCL11B,BAK1,BAX
GOBP_INTRACELLULAR_LIPID_TRANSPORT	-0.3482653873928984	-1.390399570227192	0.1644075769121296	1.0	0.6008096745728906	40	ARL8B,ABCA2,ABCD4,SLC25A20,ARV1,CPT1A,SYT7,ABCD3,GRAMD1C,CES1,TMEM41B,SCP2,ABCA12,ABCG1
GOBP_STABILIZATION_OF_MEMBRANE_POTENTIAL	0.42174795733659626	1.3898054268660704	0.16458796973490308	1.0	0.6013192814667964	15	KCNN4,KCNK5
HP_ABNORMAL_PERIPHERAL_MYELINATION	0.269464674613479	1.389142564193861	0.1647894028739314	1.0	0.6019054861998087	89	SOX10,KIF1B,DNMT1,DHX16,MMACHC,LMNA,SBF1,TFG,TRIM2,SACS,ASXL1,MORC2,MPZ,MTTP,KIF1A,GAN,LMNB1,SH3TC2,MTMR2,KCNJ10,FAM126A,NDRG1,JPH1,NDUFAF4
GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	0.48582975886300445	1.388669978852743	0.16493312714606678	1.0	0.6022806659359231	11	GLDC,CBS,SHMT2
GOBP_SIGNAL_COMPLEX_ASSEMBLY	0.5507597828094022	1.3884885237140594	0.16498833697144644	1.0	0.6022988610831697	8	NCK2,SRC,PTK2,NCK1
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	-0.5284776490583777	-1.3882841598266147	0.16505053370597267	1.0	0.6022988610831697	10	RSAD1,ACOX2,CRAT,ACOX3
HP_2_3_TOE_SYNDACTYLY	0.26328871836062395	1.3881340914504143	0.16509621721552747	1.0	0.6022988610831697	96	DHCR7,CNKSR2,CLCN4,DDX11,PAK3,ZNF711,PTCHD1,UPF3B,CDC45,RPS6KA3,PUF60,PSMD12,SHMT2,GDF5,CEP55,FTSJ1,ACSL4,DMD,BMP2
HP_ANTIPHOSPHOLIPID_ANTIBODY_POSITIVITY	0.42150772102892736	1.3881146187393991	0.1651021457561681	1.0	0.6022988610831697	15	FASLG,SPP1,STAT1,FCGR2A,FAS,FCGR2B,CTLA4,IRAK1,RASGRP1,CASP10,PTPN22
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	-0.4304154329514147	-1.3877033720350198	0.16522738880656007	1.0	0.6025765032285002	17	PRLR,ZNF703,ERBB4
HP_ABSENT_AXILLARY_HAIR	-0.5699274885845955	-1.3875067869765054	0.1652872830217449	1.0	0.6025765032285002	8	TBX3,AR
GOMF_ACETYLESTERASE_ACTIVITY	-0.6255561390220971	-1.387460667832915	0.16530133665878854	1.0	0.6025765032285002	5	ABHD2,SIAE,ABHD1
HP_INSULIN_RESISTANT_DIABETES_MELLITUS	-0.3603892662404917	-1.3865626683588292	0.1655751584444083	1.0	0.6032656549706136	33	APPL1,LIPE,EIF2AK3,XRCC4,HNF1A,LEPR,PPARG,GCK,LEP,CIDEC,KCNJ11,PLIN1,PIK3R1,DCAF17,ABCC8,INSR,BSCL2
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	0.40769443336986844	1.3862834754816333	0.16566036062627387	1.0	0.6032656549706136	17	CCNA2,CDK2,CFLAR,MT3,MAP3K5,DNM2,HNRNPD
HP_ABNORMALLY_LAX_OR_HYPEREXTENSIBLE_SKIN	0.23148317333078772	1.3862483856096421	0.16567107144764925	1.0	0.6032656549706136	161	FOXC1,BCL11B,MRAS,CHST3,NCF1,EED,TUBB,SKI,MRPS22,LIMK1,RPS6KA3,PLOD1,PUF60,RFC2,TGM5,SH3PXD2B,EXT1,SLC6A8,CEP55,NAA10,FLNA,MAPRE2,CLIP2,DKC1,VAC14,EZH2,PTDSS1
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	0.2676009465563407	1.3861160993583734	0.16571145514563024	1.0	0.6032656549706136	91	STAC,KCNAB2,S100A6,STYK1,STAC2,SRC,LYN,RACGAP1,ERRFI1,GNAI3,CDK16,ZAP70,GNAS,YES1,PTK2,HCK,ESYT2,GNB4,SLA,GNG4,CYTH1,ESYT3,GNAI1,LCK,FYN,GNG5
HP_APLASIA_HYPOPLASIA_OF_THE_SACRUM	0.4339695337546656	1.3859948640346893	0.16574847177408691	1.0	0.6032656549706136	14	HAAO,FANCB,VANGL2,CCL2,MNX1,RPS19
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.2560729150747958	1.385947663044199	0.1657628852753228	1.0	0.6032656549706136	103	RSAD2,BCL11B,RIPK2,LILRB4,TOX,EOMES,RELB,JAK3,SLAMF6,CBFB,CD86,PLA2G2D,IL6,ADA,CD80,IL12B,NCKAP1L,FOXP3,IL23A,PRR7,ANXA1,ZAP70,IL27,IL18R1,PRDM1,MALT1,PNP,GPR183,IRF4,HLX,CD83,TBX21,SOCS1,IL12RB1,FUT7,SASH3,LY9,IFNG,NFKBID,RUNX3,SOCS5
GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY	-0.507286996150464	-1.3858067271780854	0.16580592767998859	1.0	0.6032656549706136	11	TMEM199,ATPAF2,CCDC115,TMEM9,ATPAF1
HP_BLEPHAROCHALASIS	-0.6077264545723682	-1.385716753191014	0.16583341050991596	1.0	0.6032656549706136	6	COL5A1,COL1A1,COL5A2,CDH11,ADAMTS2
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	0.39214185111451205	1.3856295151044264	0.1658600609226757	1.0	0.6032656549706136	20	EIF4G1,NCK2,RPS6KA3,NCK1
HP_FEMALE_EXTERNAL_GENITALIA_IN_INDIVIDUAL_WITH_46_XY_KARYOTYPE	-0.437097662320189	-1.385360720898662	0.16594219527435428	1.0	0.6034149596420998	16	CYB5A,MAP3K1,AR
HP_ULNAR_CLAW	-0.549089588408283	-1.385209609747509	0.1659883831263631	1.0	0.6034335106378452	9	NEFL,PRX,HSPB1,SBF2,GDAP1,PMP22
HP_ABNORMAL_UPPER_LIMB_BONE_MORPHOLOGY	0.20809448572371006	1.3849117865626344	0.16607944252747453	1.0	0.6035177053940954	425	DHCR7,A2ML1,ZIC1,TNNI2,CHRNG,WASF1,DVL3,SOS1,EXTL3,PIK3CD,SH3PXD2B,RECQL4,RFWD3,SUCLG1,COL27A1,GNPTAB,COL11A2,CYP26B1,RAD21,HPDL,FANCC,RAD51,HS2ST1,CTSC,FGF9,MEIS2,PCNT,FANCA,SMOC1,NSUN2,CHD7,MED27,TRMT1,CHST3,FERMT1,OTUD6B,NOTCH1,GALNS,EXT2,POR,COL9A3,NXN,COG4,BAZ1B,CLDN4,PTPN22,SMO,PQBP1,GDF5,NRAS,FLNA,BRCA2,CLIP2,TMEM216,VAC14,EZH2,COLEC11,RPS19,MRAS,CD247,SNRPB,DPYSL5,BRD4,FANCB,RPS6KA3,GNAS,PUF60,MMP9,XRCC2,FANCI,MAD2L2,LBR,EXT1,TCF20,UBE2T,MAP3K7,FANCD2,TRPV4,NONO,DHODH,NFIX,POC1A,ARHGAP31,EED,NCF1,SKI,PTCH1,LMNA,PUS7,LIMK1,RFC2,PSMD12,FANCG,DOCK3,FANCE,ACTL6A,ASXL1,KIF1A,RIPK4,IL2RA,RRAS2,PTPN2,IFIH1,SATB1,DONSON,BMP2,PTDSS1,DNMT3A
GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION	0.610388817213477	1.3848650789587484	0.1660937267789837	1.0	0.6035177053940954	5	BIRC2,NMI
GOBP_OLFACTORY_NERVE_DEVELOPMENT	0.610249183517916	1.3842048762809451	0.16629573067559011	1.0	0.6041022499214425	5	CNGB1,CHD7
GOCC_IMMUNOGLOBULIN_COMPLEX	0.6101331979289716	1.3836564831352316	0.16646366433964488	1.0	0.6044536558073702	5	CD79B,CD79A,LIME1
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	0.39988354464923215	1.3836202117175933	0.1664747761789891	1.0	0.6044536558073702	18	SMO,HPSE,GAL,FERMT1,CDH3
HP_NEUROMUSCULAR_DYSPHAGIA	-0.5487730296081965	-1.383384680779594	0.1665469452385735	1.0	0.6045662344831757	9	GALC,MAPT
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	0.2938143608053912	1.3832088626267378	0.16660083302782414	1.0	0.6046124128192867	60	CD44,ITGB2,CXADR,IL10,PKP2,DSG2,ITGB7,PTPRC,CD200R1,VCAM1,CD58,RNASE10,GCNT2,SIRPA,IL1B,ITGB1,CD2,MBP,DSC2,ITGAX,LILRB2,BMP7,LCK,IZUMO1,AGER,CD47,TNF,PERP,MAPK7
GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY	-0.3805347478294665	-1.3830345540399307	0.16665427107757136	1.0	0.6046405615499578	27	BTRC,KLHDC2,SKP1,FEM1C,KLHDC1
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	0.5907175642925727	1.3828907211943964	0.16669837583478886	1.0	0.6046405615499578	6	ABT1
HP_HIP_OSTEOARTHRITIS	0.40721584839484765	1.3827569019185741	0.166739417919757	1.0	0.6046405615499578	17	PTPN2,TRPV4,GDF5,HLA-B,IL2RA,PTPN22
GOMF_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY	-0.527545878495083	-1.3826465671192345	0.166773263078837	1.0	0.6046405615499578	10	ACVR1C,ACVR2B,ACVR1,ACVR1B,TGFBR2,BMPR2,AMHR2
GOBP_MONOCYTE_AGGREGATION	0.6098544232922349	1.3823384005863364	0.16686782040201642	1.0	0.6048340765657491	5	CD44,BMP7,NR4A3,IL1B
HP_SELF_INJURIOUS_BEHAVIOR	-0.2537416828047516	-1.3816053081969102	0.16709292322781932	1.0	0.6055005584621225	172	SLC6A4,SLC1A4,ATRX,PIGQ,SNRPN,CIC,USP7,DEAF1,TRIM8,CUX1,TSC2,HERC2,PRDM16,SOX5,VAMP2,ASXL3,MADD,ABCA12,BCOR,SPATA5,KIF5C,FOXP1,LARP7,ELP2,RAB11A,RAI1,GNAO1,AUH,MED12L,CREBBP,STXBP1,ZMYND11,NDN,GRIA2,MAOA,PAH,EEF1A2,HDC,SCN11A,MAGEL2,IQSEC2,SMARCC2,RERE,NBEA,ASH1L,GAMT,EHMT1,MBD5,EPB41L1,SETD1B,CAMK2B,SCN1B,GABRD,DCHS1,MMP23B,TCF4,SPOP,TSC1,ALG14,GRIN1,FBXW11,TMCO1,SYNGAP1,SYT1,GRM7,CASZ1,HNRNPH2
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	0.2836720448653215	1.3805210381490287	0.16742627663841558	1.0	0.6065588862822915	73	ATG5,TLR2,CYBA,RILP,ANXA3,TAP1,ATP6V0A4,RAB23,DNM2,SLC11A1,CORO1A,HLA-H,HLA-F,TLR6,HLA-A,CALR,CLEC4E,RAB9A,TLR1,TAP2,LAMP2,CYBB,TAPBP,INPP5B,HLA-B,HLA-E
HP_BASAL_GANGLIA_CALCIFICATION	-0.36932152893629305	-1.3802977187448207	0.16749499707809212	1.0	0.6066582051999849	30	SLC25A46,JAM2,TREM2,PDGFB,GJA1,XPR1,FAM111A,PDGFRB,SLC46A1,ERCC4,GATA3,ERCC8,GNA11
HP_POSTNATAL_GROWTH_RETARDATION	0.22245830224658292	1.3799149379252267	0.16761283668860116	1.0	0.6068473820537887	182	PLAGL1,CKAP2L,TGDS,HYMAI,GINS1,CD247,TNNT2,SNRPB,BRD4,LMNA,SMARCA4,MCTP2,EMG1,SCUBE3,COG4,PTPN22,ACTB,TUBB3,ARG1,GYPC,GNPTAB,PLOD3,SOX11,RAD21,EBP,NAA10,PSPH,IL2RA,KIF15,RPL13,FLNA,KIF20A,PCNT,VAC14,MCM4,RYR1,PTPN2,SMARCB1,SMOC1,NSUN2,CHD7,BUB1B,SOX4,SLC2A1,BLM,DHODH,ADAMTS3,COLEC11,PLAG1
GOBP_DEFINITIVE_HEMOPOIESIS	-0.421964509070187	-1.3797528269929078	0.16766276153212378	1.0	0.6068473820537887	18	TGFBR3,GATA2,MFAP5,HOXB3,CDK5RAP3,HOXB4,GATA1,ZFPM1,TEK,TAL1,HIPK1
GOMF_APOLIPOPROTEIN_A_I_BINDING	0.6092248020514248	1.3793614508136027	0.16778333857351146	1.0	0.6068473820537887	5	HSPD1,SCARB1
HP_HEPATOSPLENOMEGALY	0.23803094490945834	1.3793093531986802	0.16779939396546828	1.0	0.6068473820537887	129	CD70,SEMA4D,FERMT3,CD247,JAK3,SLC25A13,DPM1,RNASEH2A,ZAP70,XK,TALDO1,COG4,PTPN22,CALR,LBR,ASXL1,GNPTAB,STAT1,MAN2B1,MOGS,CDKN2A,IL2RA,BRCA2,SLC7A7,IFNG,PTPN2,CD3D,PRF1,STEAP3,UNC13D,IFIH1,IFNGR1,SLC2A1
GOBP_LEUCINE_METABOLIC_PROCESS	-0.5684389244709143	-1.379309292863038	0.1677994125603166	1.0	0.6068473820537887	8	IVD,BCAT2,AUH,HMGCL,MCCC2
GOBP_BILE_ACID_METABOLIC_PROCESS	-0.34355408520798303	-1.3792109943576882	0.16782970924220542	1.0	0.6068473820537887	42	HSD3B7,AMACR,NR1D1,ARV1,SIRT1,NR5A2,LEP,FGF19,OSBPL7,SLC27A2,ATP8B1,ABCD3,OSBPL6,CES1,SCP2
HP_RIGIDITY	-0.255443284779359	-1.3791890980198467	0.1678364584940757	1.0	0.6068473820537887	167	SEMA6B,HTRA1,GIGYF2,ADH1C,UBTF,PINK1,SPR,DALRD3,PCDH19,ABCA12,GABRA2,MAPT,KCND3,SLC1A2,STXBP1,PRRT2,VPS13C,JAM2,LRRK2,EEF1A2,SIL1,GLUD2,GPHN,RRM2B,COASY,ATXN2,PDGFRB,GALC,HCN1,MECP2,GLRB,DHCR24,ASPA,SCN1B,SCN3A,HTT,ARV1,LOXL1,PDE8B,NR4A2,TK2,SYNGAP1,ITM2B,SMPD1,TRAK1,ATP1A2,STUB1
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	0.34411748139442366	1.378936916008218	0.16791420490251197	1.0	0.60694131690857	31	LAMA1,PARD3,SH3BP1,CLASP1,FAT1,CYTH1,FERMT1,PTK7,RAP2A,MSN
GOBP_TRANSPOSITION	0.35789106537171095	1.3786076785090895	0.1680157478157609	1.0	0.60694131690857	27	APOBEC3F,PGBD5,SIRT7,SMYD5,AICDA,PIWIL4,APOBEC3B,TEX15,MOV10,ZNF93,MYBL1,APOBEC3C,APOBEC3A
GOBP_NEGATIVE_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	0.6090279886386201	1.3784308808940793	0.16807029448254962	1.0	0.60694131690857	5	CR1,ANXA8
GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	0.6090279886386201	1.3784308808940793	0.16807029448254962	1.0	0.60694131690857	5	CR1,ANXA8
HP_ABNORMAL_AORTIC_MORPHOLOGY	0.20154030742185486	1.3783403192185304	0.16809824026614217	1.0	0.60694131690857	350	DHCR7,SLC34A2,RPL35A,BCR,COX7B,RPS20,CHST3,NCF1,SKI,NOTCH1,PTCH1,CHRNG,NKX2-5,PUS7,RPS7,RNASEH2A,MYCN,RPS27,MCTP2,LIMK1,TRRAP,FANCB,PLOD1,TRIP13,PUF60,BUB1,PSMD12,TALDO1,ALG3,NXN,XRCC2,RFC2,DOCK3,CLDN4,PTPN22,FANCE,MAD2L2,PPP1CB,RFWD3,SUCLG1,RPS17,ACTL6A,CEP57,TCF20,HIRA,HPDL,DNAJB11,FANCC,RAD51,FLNA,UBE2T,CLIP2,CDK8,FANCD2,FANCA,BUB1B,CHD7,STIL,SIX3,HCCS,HLA-B,RPS10,MED27,DNMT3A,RPS19
GOBP_RENAL_FILTRATION	-0.4086768291272931	-1.3781835943774112	0.1681466111133041	1.0	0.60694131690857	21	SULF1,F2R,TMEM63C,EDNRA,CORO2B,EMP2,ITGA3,CD34,SULF2
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	0.4649231503254588	1.3780840924872866	0.16817732635005966	1.0	0.60694131690857	12	KLK7,EMILIN2,CYBA
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	0.3085979732692725	1.3778498462509337	0.16824965244712398	1.0	0.60694131690857	50	IRF4,FOXC1,TXN,POU4F1,PINX1,MYC,MMP8,ACD,HMGB2,MMP9,SKI,CEBPG,PLAUR
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.36797014196912287	1.3777198399738868	0.16828980338684207	1.0	0.60694131690857	25	CNKSR3,NCK1,DKK1,PPM1F,DMD,NCK2,BAK1,DDIT4
HP_PSEUDOEPIPHYSES	-0.4425539292072716	-1.3776119201196888	0.16832313865265847	1.0	0.60694131690857	15	BMPR1B,CPLX1,KCNH1
HP_PREMATURE_THELARCHE	0.5486816448839326	1.3775558995955581	0.16834044473567378	1.0	0.60694131690857	8	MKRN3
GOMF_MUSCLE_ALPHA_ACTININ_BINDING	-0.44253889866298474	-1.3774979796068827	0.16835833901310782	1.0	0.60694131690857	15	LDB3,PRICKLE4,SYNPO2
GOMF_COMPLEMENT_COMPONENT_C3B_BINDING	0.6087905935049628	1.3773084306538355	0.16841690980687885	1.0	0.6070034734561054	5	CR1,ITGB2,PHB,ITGAM
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT	-0.37456657989405273	-1.3768848833148066	0.16854784157599023	1.0	0.6071796009202717	28	SLC1A4,SLC1A1,PSEN1,SLC1A7,PER2,SLC1A2,SLC25A18,ATP1A2,SLC7A13
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	-0.32086663265486715	-1.3768828831739448	0.16854846006345392	1.0	0.6071796009202717	56	TIMP1,VTI1B,SERPINA1,IGF1,CFD,HGF,PDGFB,VEGFC,TGFB1,PCYOX1L,MAGED2,F8,ALDOA,SCCPDH,MMRN1,THBS1,TGFB3,VEGFB,A1BG,TEX264,FN1,SPARC,F13A1,EGF,VWF,NHLRC2,ALB,IGF2,SERPINA3
GOMF_WNT_ACTIVATED_RECEPTOR_ACTIVITY	0.41332575745263606	1.3764038032712929	0.168696651155525	1.0	0.6072101719148257	16	LRP5,FZD5,FZD6,ROR1,FZD7,FZD9,FZD3,LRP6,RYK
GOBP_NEGATIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	-0.41753475024971004	-1.3763767882304538	0.16870501047735664	1.0	0.6072101719148257	19	ESR1,ZC3H10,DND1,NEAT1
GOBP_DIENCEPHALON_DEVELOPMENT	0.29374978243089045	1.376323009002105	0.16872165242423254	1.0	0.6072101719148257	59	PTCHD1,SMO,TBX19,POU4F1,MYC,SIX3,BMP2,RAX,SRD5A1,OTP,OTX1
HP_LAMBDOIDAL_CRANIOSYNOSTOSIS	0.43254605317876804	1.3763208522791537	0.16872231984642228	1.0	0.6072101719148257	14	POR,ZIC1,RAB23,RECQL4
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	-0.26884646986473676	-1.3758510483862416	0.16886775317266878	1.0	0.6075846866357144	112	UFSP2,CANT1,LETM1,ATP7A,EVC,COL1A1,KCNH1,IYD,MEG3,PIK3C2A,SLC2A10,GPX4,CPLX1,ADAMTSL2,GNPTG,NEK1,COMP,COL11A1,CREBBP,COL10A1,ERCC8,TPO,IFT172,SALL1,SIL1,PRKAR1A,BMPR1B,FN1,COL1A2,RET,MATN3,SRP54,MIA3,FGFR3,CSPP1,TRIP11,IFT140,TRPS1,KIAA0586,FLNB
GOBP_LAMELLIPODIUM_ORGANIZATION	0.27789610302416534	1.375691386678314	0.16891719974195496	1.0	0.6076137429855725	78	FSCN1,AKIRIN1,ACTR2,SRC,NCK2,PLEKHO1,ARPC5,NCK1,ARHGEF4,KIT,PARVB,ITGB1,ABI1,TWF2,NUP85,ACTR3,ARPC2,CCDC88A,EPHA2,WASF3,CORO1C
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	0.5891684685904429	1.3753299381682034	0.1690291789776417	1.0	0.6077295597981489	6	GPSM2,GNAI1
