Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
GOMF_BILE_ACID_SODIUM_SYMPORTER_ACTIVITY	0.5719622887665967	1.0871904896252236	0.2769526329786729	1.0	0.7138985968994273	5	SLC10A3
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0.44267906625733844	1.086626777490709	0.27720178598283773	1.0	0.7144155445161755	12	NCF1,ADAM17,TGFA,FBXW7,HBEGF,BTC,EREG
HP_PERSISTENT_PUPILLARY_MEMBRANE	0.571777674486758	1.086327206392422	0.27733425440587767	1.0	0.7145059017585547	5	CPAMD8,ATOH7
GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	-0.4011801885983323	-1.0861792412615596	0.27739969954742616	1.0	0.7145059017585547	16	PTEN,PDZD3,PARK7,LCOR,SART3,RHBDD2,AMFR,SPATA2,SYVN1,CLTC
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	0.30007074217560514	1.0860549704765283	0.2774546727806766	1.0	0.7145059017585547	53	PROM1,WWTR1,NOTCH1,PTCH1,MYO1E,EXT1,PRKX,SMO
GOBP_POSITIVE_REGULATION_OF_PLATELET_ACTIVATION	0.5232961138200523	1.0859928082011585	0.2774821740734552	1.0	0.7145059017585547	7	PLA2G4A,JAK2,PLEK
HP_ABNORMAL_PALMAR_DERMATOGLYPHICS	-0.2254975622637261	-1.0859211364456662	0.27751388477202754	1.0	0.7145059017585547	189	KCNH1,DOK7,KDM4B,APC,GATA1,SIN3A,AMACR,IFT122,PEX12,BMP4,EHMT1,UBE3B,LMX1B,UBR7,BCOR,PIGS,SEPSECS,UBR1,CPLX1,PPP2CA,SHOC2,G6PC3,BMPR1B,SETBP1,FGFR3,PEX19,FOXP1,AFF3,ARL3
GOBP_MITOTIC_CELL_CYCLE	0.29282404073986373	1.0858880591877238	0.2775285204204374	1.0	0.7145059017585547	783	FOXC1,EDN3,RANBP1,CRLF3,NASP,CDC45,KIF25,IQGAP3,NUP62,LSM10,MCM6,XRCC2,CCND3,ZFP36L2,DBF4,CENPT,ANLN,LPIN1,KATNB1,STIL,CDCA5,UBE2S,CCNE1,PML,MITD1,MCM2,CDT1,NAA50,E2F1,KIF18A,SPHK1,SPAST,PRKCB,BRD7,BRD4,LGMN,NDEL1,CDC14B,CCL2,NPM2,GEN1,MELK,CKS1B,ADAM17,FOXM1,GFI1,SUN2,KIF11,STK33,ANKRD53,BTN2A2,DSCC1,NCAPG2,TUBA8,SEH1L,DONSON,CCNJL,CHEK2,SMC4,VPS4A,FBXO5,MEIS2,MTBP,TUBA4A,KIF15,TTYH1,UBE2E2,PTTG1,CCNB1,CCNY,ZWILCH,SMC1B,CENPW,EDN1,PRKCA,E2F3,NCAPD2,CDK16,PLK4,TTL,NAE1,PRMT2,HECA,NCAPH,RCC2,TNF,CDKN3,BID,MAD2L1,GINS3,CDK4,CDC20,PTTG3P,HSF1,AVEN,KIF18B,TFDP1,MCM3,PSRC1,ASNS,KLF11,BTG3,TUBB6,UBD,PCNA,CDC7,GINS1,INCENP,RRM2,EGFR,E2F8,TUBA1C,NCAPG,RTKN,CAV2,ID4,CCNB2,PIM2,CDKN2C,CENPA,MKI67,KIF4B,CKS2,RAD51,CCNA2,CDC34,DNMT3A,ADAMTS1,GNAI1,NUF2,TUBB3,TPX2,SKA3,KIF23,MCM4,MYC,CUL2,UBE2C,FLNA,MYBL2,CDK1,CHEK1,CHFR,CDCA2,SASS6,CASP2,CCNJ,SDCBP,AURKA,CLSPN,PLK1,DNA2,TTK,EML4,LSM14A,NAA10,NUDT15,CDCA8,IL1B,MIIP,BUB1B,NUSAP1,TGFA,MSH2,FSD1,BUB1,CDK6,CPSF3,KIFC1,PTCH1,CENPF,AURKB,EZH2,TFAP4,PKMYT1,PBK,CDK18,GTSE1,RCC1,CUL1,CDC25A,TACC3,SPRY2,CENPE,E2F4,CDKN2A,EREG,GAS1,SKP2,NEK2,ANXA1,CCNA1,CHMP4C,WNT10B,DLGAP5,EIF4EBP1,FAM107A,KIF20A,TUBB,RDX,RFWD3,STMN1,DMRT1,CKAP2,BLM,SKA1,APP,CENPJ,PRC1,MASTL,KIF2C,CHMP1A,GPSM2,BCAT1,TRIP13,GMNN,PINX1,CDC25B,NDC80,MAD2L2,CEP55,KIF14,VRK1,KIF4A
HP_DACRYOCYSTITIS	-0.5012249317311344	-1.0857120898048152	0.2776063901865369	1.0	0.7145812124276215	8	FGF10,FGFR3
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	0.3279368512637952	1.0855860357082143	0.2776621806448416	1.0	0.7145996727574648	32	CTSS,CAV2,FERMT1,PLOD3,EXT1
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	0.33632389636080956	1.0854755953869848	0.2777110668555651	1.0	0.7146003607568445	29	SFRP1,SKI,GSTP1,C1QL4,LTA,SOD2
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	0.4424721850598684	1.0853146147400654	0.27778233514875916	1.0	0.7146431144500277	12	ACTBL2,INA,ACTB
HP_ABNORMAL_MORPHOLOGY_OF_THE_CHOROIDAL_VASCULATURE	-0.3670866060043021	-1.085218425034597	0.27782492556589045	1.0	0.7146431144500277	22	TIMP3,XYLT2,ABCC6,ENPP1
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.4568041722553997	1.0848897824770756	0.2779704738895685	1.0	0.7148255455311451	11	NOTCH1
GOBP_RESPONSE_TO_GLYCOPROTEIN	-0.5186900972709767	-1.0846515757856228	0.27807600266650345	1.0	0.7148255455311451	7	F7,EDEM1,EDEM3
GOBP_STEM_CELL_DIVISION	0.3386696716871003	1.0845684305973595	0.2781128435264455	1.0	0.7148255455311451	28	WWTR1,NOTCH1,TGFB2,KIT,FZD7,ZFP36L2,EXT1,LBH
GOCC_EXORIBONUCLEASE_COMPLEX	0.38158568395064396	1.0843629977885012	0.2782038831396112	1.0	0.7148255455311451	20	MPHOSPH6,EXOSC4,PNPT1,EXOSC6,EXOSC8,SUPV3L1,EXOSC5
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	-0.4058851247008618	-1.084249336334194	0.27825426207033654	1.0	0.7148255455311451	15	POLR3K,SMN1,PRMT5,MED18,PCF11,POLR2A,SMN2,SETX
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	-0.4846056203758424	-1.0841594874325544	0.27829409079721623	1.0	0.7148255455311451	9	CACNA1F,CACNA1D
HP_INAPPROPRIATE_LAUGHTER	0.33861977111185915	1.0841008725684276	0.27832007601533015	1.0	0.7148255455311451	28	OCA2,SLC9A6,SLC6A17,GABBR2
GOBP_NEGATIVE_REGULATION_OF_SEROTONIN_SECRETION	0.5713005891013114	1.0840964613080093	0.27832203168787184	1.0	0.7148255455311451	5	LILRB1
HP_INEFFECTIVE_ESOPHAGEAL_PERISTALSIS	0.4272424032631256	1.0840704686134295	0.27833355538676985	1.0	0.7148255455311451	13	MYO1H,IVNS1ABP
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE	0.3916838466723341	1.0838107176017981	0.27844873221310706	1.0	0.71492324625682	18	GHRHR,KCNA2,SRD5A1,ADRB1,CSF2,ADORA1,HCRTR2,PTGDS,GHRL
GOCC_CALCINEURIN_COMPLEX	-0.5674701553614999	-1.0837430378281958	0.27847874759131375	1.0	0.71492324625682	5	PPP3CB,ITPR1
GOCC_IMMUNOLOGICAL_SYNAPSE	0.3179516622137653	1.083655619865901	0.2785175199392129	1.0	0.71492324625682	41	LAT,GZMB,STOML2,CD3E,SCRIB,CD6,CORO1A,GZMA,ZAP70,ICAM1,LCK,CD37,CRTAM,PRKCQ,HAVCR2,CARD11,HLA-DRB1,CD53,HLA-DRA,IL4I1,CD28
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	0.5228009906528707	1.0834294793148658	0.27861783673460794	1.0	0.7150558694474014	7	CCL19,LILRB1,CCR7
GOBP_HEMOGLOBIN_METABOLIC_PROCESS	0.408938163467138	1.0832101140760866	0.27871517146378766	1.0	0.7151807943740837	15	SLC25A37,HIF1A,PRMT1,SLC6A9
GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	-0.4375894950583235	-1.0829622428201109	0.2788251824565571	1.0	0.7153381971978489	12	ENPP3,NUDT16,DCTPP1,ENTPD3,ENPP1
GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY	-0.5183157370006388	-1.0827381537309417	0.27892466379408676	1.0	0.7154685355053206	7	SDC4,PDCD6IP,TSG101
GOBP_QUINONE_CATABOLIC_PROCESS	-0.567199495392223	-1.0824901356124688	0.2790347962467479	1.0	0.715626144692846	5	CYP4F12,CYP4F3,CYP4F11,CYP4F2
GOBP_TERPENOID_CATABOLIC_PROCESS	0.5051396018181389	1.0818696941507078	0.2793104328176097	1.0	0.7159393089511311	8	CRABP1
GOBP_REGULATION_OF_HISTONE_UBIQUITINATION	-0.43740819613857673	-1.0818313344140744	0.2793274805426156	1.0	0.7159393089511311	12	PARK7,CDK9,RNF40,OTUB2,RNF20,CTR9,UBE2N
HP_ABNORMALITY_OF_FACIAL_SOFT_TISSUE	0.22436559988699517	1.0817565863435732	0.2793607018998827	1.0	0.7159393089511311	433	AP4B1,ACSL4,CLCN4,PLCE1,FTL,ADAMTS3,DNM1L,ACTN2,COL13A1,TRPV4,PTCHD1,ANLN,ABCD1,PPP2R5D,DSE,ACTN4,SLC39A14,HLA-DRB1,NCF1,CRYAB,NUP160,MYO1E,LIMK1,SMCHD1,SLC1A3,RFC2,ACTB,NUP93,SPEG,EIF4G1,PIK3CD,SLC35C1,DNAJB6,MPZ,DNMT3B,TUBB6,SPTBN2,FRMD4A,ZNF711,ANKH,RNASEH1,SH3TC2,PTPN22,TUBB3,CLDN4,PODXL,DHCR7,KCNJ6,LRP12,COL4A3,UPF3B,BMS1,PPP1CB,SCN1A,SLC30A10,CHD7,MYPN,PSMB9,DNA2,CTLA4,PTDSS1,POR,MAN2B1,SHANK3,RPS6KA3,GAN,MSH2,PUF60,MYD88,ZC4H2,KRT17,CAMTA1,PLAA,NRAS,SDHD,PPP2R2B,PSMB4,SHMT2,ANGPT1,DNAJC6,LAT2,GIPC1,LMNB2,MSH6,GSN,BIN1,DMD,IFNG,SMO,CD96,SOST,DUOX2,MTMR2,KIF1A,NUP85,MSTO1,PAK3,CLIP2,SMARCB1,DUOXA2,NF2,TET3,NUP205,ASXL1,CHCHD10,SLC19A3,CACNA1A,AMPD2,RYR1,DES,CNKSR2,RECQL4,LMNA,FTSJ1
GOBP_MESONEPHRIC_TUBULE_FORMATION	-0.5004326632597579	-1.0814987420251772	0.27947531996539565	1.0	0.7159393089511311	8	SIX1,GATA3,GDNF,SIX4,WNT9B
HP_ABNORMAL_3RD_FINGER_MORPHOLOGY	0.38652533010074464	1.0813963628063554	0.27952083888222035	1.0	0.7159393089511311	19	GDF5,EN1
HP_ABNORMAL_METACARPAL_MORPHOLOGY	0.24594136434429717	1.081366144506278	0.279534275231176	1.0	0.7159393089511311	145	TMEM216,CHST3,IFIH1,RIPK4,COL9A3,FLNA,ZIC1,VAC14,GALNS,CD96,LBR,FERMT1,PIK3CD,EXT1,POR,NFIX,RPS6KA3,FGF9,COL11A2,DONSON,COG4,EXT2,GDF5,KCNJ2,PTCH1,RECQL4,SMOC1,BMP2,DNMT3A
GOBP_HINDLIMB_MORPHOGENESIS	-0.3264694873859231	-1.081331624901411	0.2795496246615137	1.0	0.7159393089511311	32	MSX2,TBX3,ZBTB16,BMP4,AFF3,TFAP2B,FMN1
HP_ABNORMAL_SENSORY_NERVE_CONDUCTION_VELOCITY	0.3913409149132811	1.081226596087367	0.2795963301237414	1.0	0.7159393089511311	18	FXN,SACS,TYMP,KIF1A,HPDL
HP_ABNORMALITY_OF_THE_AUTONOMIC_NERVOUS_SYSTEM	-0.22906860228640857	-1.0811246242060832	0.27964168126759503	1.0	0.7159393089511311	240	MAPT,ERBB2,GATA1,CYB561,TMEM67,SLC18A2,ATXN2,CDON,MBTPS2,BBS1,DISP1,PIGN,SREBF1,ERCC4,NOS1AP,PGAP3,MKS1,ATP7A,SPTLC2,BCOR,CEP120,MMEL1,SPG11,NR4A2,ATP1A2,TCTN1,ERBB3,RREB1,KITLG,SEC24C,NPHP1,PIGO,CEP290,TCTN2,AKAP9,WFS1,PIGV,AAAS,GLUD2,SETBP1,GIGYF2,RET,ECE1,SEMA3C,TSPYL1,ZNF423,ARMC9,ARL3
GOBP_LUNG_SECRETORY_CELL_DIFFERENTIATION	-0.4840553937517368	-1.0811194015632815	0.27964400412902735	1.0	0.7159393089511311	9	SPDEF,AGR2
GOMF_NAD_BINDING	-0.29654288177384175	-1.0809823122431634	0.27970498168459335	1.0	0.7159707106931649	54	CRYL1,GLYR1,SIRT3,NUDT6,QDPR,GLUD1,HSD17B8,UGDH,GPD1L,SORD
HP_FLARING_OF_RIB_CAGE	0.5452472328827404	1.0807533413964645	0.2798068484468128	1.0	0.716086024259588	6	DYM,GALNS,IL1RN,RMRP,GLB1
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	0.34954118414541874	1.0806620487482679	0.27984747063185966	1.0	0.716086024259588	26	BLM,UBQLN4,MSH2,POLQ,ANKLE1,MSH6,FANCB,MAD2L2,FOXP3
HP_KNEE_PAIN	-0.45111948992753825	-1.0801254509043243	0.2800863197964083	1.0	0.7164780691960699	11	MATN3,LMX1B
GOBP_PENILE_ERECTION	0.4720547629561698	1.0800239648932113	0.28013150858100144	1.0	0.7164780691960699	10	ADA
GOMF_PHOSPHATIDIC_ACID_TRANSFER_ACTIVITY	0.570422064777433	1.079989350998055	0.28014692227988935	1.0	0.7164780691960699	5	PLTP,PITPNC1
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME	0.38631808612777185	1.0797993428531303	0.280231543891182	1.0	0.716569803777417	19	MSN,MGAT3,MICALL1
HP_ABNORMALITY_OF_CENTRAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	-0.23775403000738407	-1.0793043000647735	0.2804520966160595	1.0	0.7166279691263299	482	PPT1,EFHC1,ALG13,MAPT,CRADD,AP3D1,SQSTM1,SLC12A2,POMGNT1,FKTN,ERCC4,SLC1A4,FARS2,KCNJ11,TRAK1,ABCC8,RAI1,CHD2,SYNJ1,SCARB2,PI4KA,KDM6A,IQSEC2,ATP1A2,TNIK,ATXN1,HNMT,UBE3A,SRPX2,PRRT2,UBA5,LARS2,ARV1,GFM2,GRIN1,MBOAT7,NBEA,CREBBP,TBCK,SLC6A1,MADD,SYNGAP1,PIGQ,NF1,POMT2,TMEM106B,TRIM8,RERE,PGAP3,ZNHIT3,SPTBN4,ALG14,PTPN23,DDB2,CUL3,EZR,MED13L,PEX16,KCNMA1,GUF1,PIGO,NSF,CTNND2,ALDH4A1,PIGG,PEX19,APC2,FOXP1,STUB1,LMAN2L,XPA,TTC5,SETD1B,PSEN1,UBTF,SNRPN,STRADA,GABRD,EEF1A2,PIGT,PEX12,PEX1,XPC,IQSEC1,FDXR,IARS2,UFSP2,CPLX1,DHPS,PCDH19,CACNA1H,GALC,ZC3H14,SAMD12,PIGV,NECAP1,PEX2,GLUD1,VAMP2,SLC25A46,SYT1,MTHFR,OCRL,CCDC47,SLC45A1,GABRB2,DOLK,SLC1A2,CLTC,KCNH1,DALRD3,CYFIP2,TBK1,AIMP1,CRBN,MFSD8,LETM1,PURA,PIGP,HCN1,HMGCL,PIGS,NPRL2,CABP4,P4HTM,STXBP1,ARFGEF2,WDR73,MED23,ATXN10,ERCC8,NDST1,UGDH,ROGDI,CNTNAP2,SLC44A1,SETBP1,COX16,PNPO,SCN1B,CASZ1,SEMA6B
HP_OLIGODONTIA	0.3052489541222979	1.0792443051141305	0.2804788337274484	1.0	0.7166279691263299	50	CEP152,KCNJ2,TGFA,ANKRD11,BCL11B,WNT10A,FLNA,SH3BP2,RPS6KA3,CLDN1
GOCC_UNCONVENTIONAL_MYOSIN_COMPLEX	-0.5000013287638602	-1.0792054311725199	0.28049615905816805	1.0	0.7166279691263299	8	MYO18B,DYNLL2,MYO6
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	0.4718740925558617	1.0789671758271986	0.280602360533486	1.0	0.7166279691263299	10	
GOBP_PROTEIN_LOCALIZATION_TO_AXON	0.48848564373592673	1.0788064836622873	0.28067400391427166	1.0	0.7166279691263299	9	UGT8
HP_HYPOCHLOREMIA	-0.5175114121418589	-1.0786280044124972	0.2807535920909847	1.0	0.7166279691263299	7	SLC26A3,MAGED2
GOBP_TIGHT_JUNCTION_ORGANIZATION	-0.27699220235597244	-1.0785394081162547	0.2807931049947159	1.0	0.7166279691263299	72	RAMP2,CLDN12,IKBKB,FRMPD2,APC,PDCD6IP,MARVELD2,CLDN25,TGFB3,OCEL1,ABCC8,NPHP1,ILDR1,OCLN,MPP7
GOBP_DNA_REPLICATION_SYNTHESIS_OF_RNA_PRIMER	0.570106586403919	1.0785147034464924	0.28080412365943297	1.0	0.7166279691263299	5	PRIM2
GOBP_CATECHOLAMINE_SECRETION	-0.30703544943026073	-1.078506372868068	0.2808078392924154	1.0	0.7166279691263299	48	CHRNA6,ADRA2C,RAB3A,ADORA3,SYT9,ADRA2A,SYT1,SYT13,ABAT,SYT17
HP_SCROTAL_HYPOPLASIA	0.30517612462926824	1.078369173464388	0.2808690382404948	1.0	0.7166279691263299	50	OCA2,TCOF1,RYR1,SOX9,POLR1C,TUBB,MAPRE2,MKRN3
GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.36876755897217556	1.078228488119798	0.2809318015250226	1.0	0.7166279691263299	22	SLC2A1,SLC2A6,SLC2A3,SLC5A1,SLC2A12,SLC2A14,SLC45A3,SLC2A5
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	0.4883801039196809	1.0782143969140972	0.2809380884922812	1.0	0.7166279691263299	9	PNPT1,RELA,LIN28B,ZC3H12A
GOMF_CYCLIC_NUCLEOTIDE_GATED_ION_CHANNEL_ACTIVITY	0.4717370865745165	1.0781658329982111	0.28095975662123274	1.0	0.7166279691263299	10	CNGB1
GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	0.521773932330416	1.0781133460874912	0.28098317637815384	1.0	0.7166279691263299	7	PSMD14,PSMD11,PSMD13,ADRM1,PSMD12
HP_GRANULOMATOSIS	0.4717271673835032	1.0781078174178766	0.2809856433579425	1.0	0.7166279691263299	10	NCF1,HLA-DPA1,CYBB,CTLA4,PTPN22,NCF2,CYBA
GOBP_TRYPTOPHAN_TRANSPORT	0.569984441451539	1.0779437898430366	0.28105884174484275	1.0	0.7166902942341601	5	ACE2,SLC7A5
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	0.3860141633384436	1.0774576775421654	0.2812758485866711	1.0	0.7171038823234759	19	FOXC1,POU4F1
HP_TEMPERATURE_INSTABILITY	0.32711102865086833	1.0773619101706853	0.2813186137894381	1.0	0.7171038823234759	32	PTCH1,MYO1H,SLC25A19,DDC,SIX3,LMNB1,MKRN3
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	0.3970771496669831	1.077131310788232	0.2814216067299986	1.0	0.7171945035686511	17	HNRNPD,CCNA2,MAP3K5,DNM2,CFLAR
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	-0.37236546223771955	-1.0769968332551514	0.2814816804385831	1.0	0.7171945035686511	21	CYP3A5,GSTM1,CYP2B6,GSTM4,CYP2A6,GSTM3,GSTM2
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	-0.31923583666971866	-1.0768343147497337	0.28155429220245765	1.0	0.7171945035686511	34	SYTL4,CHMP2A,VPS25,CHMP4B,LYST,CHMP4A,TMEM50B,PTPN23,UBXN6,RAB27B,CHMP5
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING	-0.3834877505336678	-1.0767612584798982	0.2815869372080071	1.0	0.7171945035686511	19	FLOT1,SQSTM1,SHANK2,CACNG4,NSF,SHANK1,DLG4,CANX,SHISA6
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR	0.5215078218389682	1.0767361862745286	0.2815981412501487	1.0	0.7171945035686511	7	IFI30,TXNDC12
HP_CHORIORETINAL_DYSTROPHY	-0.54032752423536	-1.0766169388529647	0.2816514336081961	1.0	0.7172059548117232	6	UBE3B,VPS13B,CREBBP
GOMF_L_LACTATE_DEHYDROGENASE_ACTIVITY	0.5696119578774594	1.0762028856002086	0.281836529512854	1.0	0.7175529725930934	5	LDHB,LDHAL6B,LDHC
HP_HAND_OLIGODACTYLY	0.45530155470871414	1.0757292156325793	0.282048377290365	1.0	0.7178289151182498	11	WNT10B,DLX5,WNT7A,CHD7,RECQL4,SMOC1,ESCO2
HP_INCREASED_THETA_FREQUENCY_ACTIVITY_IN_EEG	-0.49932067827356535	-1.0755873809732037	0.2821118335135018	1.0	0.7178289151182498	8	CABP4,SETD1B
HP_ELEVATED_CIRCULATING_ASPARTATE_AMINOTRANSFERASE_CONCENTRATION	-0.388194598284742	-1.0755451905308675	0.28213071120612154	1.0	0.7178289151182498	18	NFS1,PEX16,SMPD1,ATP6AP1,OCRL,LIPA,HADHB,ASL,PRKCD
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	0.5441768148717432	1.0754842385744254	0.28215798506385803	1.0	0.7178289151182498	6	GNAI1,GPSM2
GOMF_CLATHRIN_HEAVY_CHAIN_BINDING	0.5039426181285598	1.0754146952820225	0.2821891054261292	1.0	0.7178289151182498	8	CLTA,SNAP91,PICALM
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	-0.5656250830404641	-1.0752042019132908	0.28228331460270173	1.0	0.7179443083631268	5	ISCU,PARK7,PINK1
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.22608003376108293	1.0750758377460663	0.2823407762026191	1.0	0.7179662160252761	208	PROX1,HIF1A,PPM1F,NOTCH1,FGFBP1,ITGB1BP1,PFN1,CORO1C,IFNG,MAP2K3,EDN1,PRKCA,ANXA1,GLIPR2,CXCL13,MAP4K4,SH3BP1,NUS1,PIK3CD,TNF,HBEGF,MET,CSNK2B,VEGFA,MAPRE2,GPI,NR2E1,TGFB2,ETS1,INSL3,CD40,HDAC9,SCARB1,ANXA3,CALR,PTGS2,ADAM17,PLCG2,TACR1,ADAMTS9,SOX9,EPHA2
GOMF_NUCLEASE_ACTIVITY	0.22249736827680736	1.0737533415744096	0.2829332469926804	1.0	0.7192596264433753	183	TREX2,RPP25,POP1,EXO1,FEN1,RNASE13,ERI3,EXD1,TATDN1,EXOSC4,POP7,PIWIL4,ZC3H12D,RPP38,NOB1,PNPT1,ZC3H12C,PLSCR1,RPP21,DNA2,EXOSC8,ELAC1,POLD1,PGBD5,TSEN15,DCPS,PPP1R8,ANKLE1,EXOSC6,SLFN13,DCLRE1C,GEN1,RCL1,RPP40,CPSF3,ISG20,DFFB,REXO2,RNASEH1,ERI1,DCLRE1B,RNASE2,APLF
HP_ABNORMAL_CHROMOSOME_MORPHOLOGY	-0.5652834122695013	-1.0736235340872842	0.2829914453832736	1.0	0.7192596264433753	5	ZCCHC8,PARN,MDM4,RTEL1
HP_ABNORMALITY_OF_THE_THYMUS	0.3122661089916158	1.073612888751331	0.2829962185142223	1.0	0.7192596264433753	45	TCOF1,VANGL2,CDKN2C,MCM10,ADA,AK2,POLR1C,DCLRE1C,IL2RG,TTC7A
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	0.3109429824790053	1.0732723739631496	0.2831489265235312	1.0	0.7195233267708958	46	PROM1,WWTR1,NOTCH1,MYO1E,EXT1,PRKX,SMO
GOBP_REGULATION_OF_FOCAL_ADHESION_DISASSEMBLY	0.5436552284170375	1.0729172939779126	0.28330822592528304	1.0	0.7198036827398117	6	MAP4K4
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY	-0.3992864844689286	-1.0727561078987957	0.28338055880709145	1.0	0.7198630233920895	16	EEF1A2,STUB1,SYNPO2,BAG3
GOMF_ESTROGEN_RECEPTOR_BINDING	-0.3187428122025336	-1.0725556291266969	0.28347054189205334	1.0	0.7199671720631415	35	ESR1,NRIP1,RERG
GOMF_QUINONE_BINDING	-0.4130491752332141	-1.0724123213287164	0.2835348761620371	1.0	0.7200061523548067	14	COQ10B,ETFDH,COQ10A,CBR4,HSD17B8
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	-0.25443457358374777	-1.0722134892899522	0.28362415295761645	1.0	0.7201084470843059	112	KCNH1,SIL1,COL10A1,KIAA0586,IFT140,LETM1,SRCAP,FLNB,NEK1,TPO,GNPTG,ATP7A,UFSP2,CPLX1,SRP54,MIA3,PIK3C2A,SLC2A10,BMPR1B,CANT1,RET,FGFR3,IFT172,IYD,TRIP11,PRKAR1A,TRPS1,MATN3
HP_SYNOSTOSIS_OF_CARPAL_BONES	0.3799937245311845	1.0718031024120656	0.2838084793530937	1.0	0.720451991283553	20	GDF5,SMOC1
HP_RECURRENT_NEISSERIAL_INFECTIONS	-0.5647995484510703	-1.0713853439903644	0.28399619999037595	1.0	0.7208040316799422	5	CFB,C5
GOBP_REGULATION_OF_ENDOCYTOSIS	-0.22551706533538546	-1.0711088609205959	0.2841204844613845	1.0	0.7209949724816004	193	PPT1,TOR1A,FLOT1,PSEN1,HFE,RAB5C,APPL1,LRPAP1,ATXN2,WDR54,CD63,ABCA2,PPP3CB,TSG101,GATA2,RAB17,CLN3,ANO6,HIP1,ALOX15,NEDD4L,APPL2,SMPD1,EEF2K,SYNJ1,AP2B1,VAMP4,DLG4,ABL1,UNC119,SYNJ2BP,EPHA3,DGKQ,ZFYVE16,BTBD9,EGF,LRSAM1,RUFY1,RAB21,WASL,TNK2,CD22,RAB31,ARF6,ARRB1,DGKD,PROM2,TBC1D5,MAGI2,STON2,RAB4B,PTPN1,INSR,RUFY2,TSC2,RAB5B,ITGA2
HP_ABNORMAL_PATELLA_MORPHOLOGY	0.2638119385449694	1.070989687774782	0.28417406644129484	1.0	0.7210064609967464	87	HIRA,CLDN4,COL9A3,CHST11,FLNA,CDC45,TBC1D7,CLIP2,CHRNG,CDT1,PLOD1,NCF1,GMNN,RYR1,GDF5,LIMK1,RECQL4,DONSON,RFC2
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	0.3264004049612788	1.0702905607037092	0.28448854189612494	1.0	0.7216797702432247	32	WNK3,ACTN4,NKX2-5,CNKSR3,ATP1B3,DMD,FXYD2
HP_LIMITATION_OF_KNEE_MOBILITY	0.337105926988443	1.0699268305820606	0.2846522450100777	1.0	0.721842424363401	28	CSGALNACT1,COL9A3,EXT1,DYSF,EZH2,FLNA,EXT2
HP_APLASIA_HYPOPLASIA_OF_THE_COLON	0.48686745645492774	1.0697304981124347	0.2847406343574763	1.0	0.721842424363401	9	SOX10,LMNA,ACTG2,MYLK,GATA6
GOMF_CHITIN_BINDING	0.5028825481994601	1.0696999759996668	0.28475437715310936	1.0	0.721842424363401	8	CHI3L2
GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS	-0.3521647999450889	-1.0696068102502867	0.28479632846121516	1.0	0.721842424363401	25	MSX2,TBX3,ZBTB16,BMP4,AFF3
